2022-09-28 11:43:32,-301,-465,16699,-1,-6,-65,230.0,173.0,347.0
2022-09-28 11:43:32,-264,-451,16689,-1,1,-55,226.0,176.0,355.0
2022-09-28 11:43:32,-241,-473,16687,-1,1,-130,228.0,186.0,345.0
2022-09-28 11:43:32,-366,-446,16697,0,0,-88,228.0,174.0,350.0
2022-09-28 11:43:33,-145,-495,16698,0,1,-67,234.0,173.0,349.0
2022-09-28 11:43:33,-123,-482,16693,2,-2,-113,225.0,183.0,351.0
2022-09-28 11:43:33,-205,-427,16689,3,-5,-22,222.0,190.0,365.0
2022-09-28 11:43:34,-188,-488,16698,1,-5,-39,233.0,194.0,352.0
2022-09-28 11:43:34,-336,-459,16695,-2,3,1,226.0,184.0,355.0
2022-09-28 11:43:34,-249,-444,16701,0,-1,10,237.0,187.0,365.0
2022-09-28 11:43:34,-390,-451,16706,-2,-8,81,230.0,192.0,356.0
2022-09-28 11:43:35,-95,-481,16698,-4,0,10,234.0,178.0,353.0
2022-09-28 11:43:35,-343,-466,16689,-1,0,38,235.0,179.0,364.0
2022-09-28 11:43:35,-132,-465,16694,-4,-2,67,230.5,188.25,351.5
2022-09-28 11:43:36,-192,-478,16700,1,-7,45,227.0,185.0,347.0
2022-09-28 11:43:36,-259,-508,16705,-3,1,19,237.0,183.0,349.0
2022-09-28 11:43:36,-192,-482,16702,-2,3,28,233.0,181.0,348.0
2022-09-28 11:43:37,-208,-518,16703,-2,6,1,227.0,183.0,351.0
2022-09-28 11:43:37,-346,-460,16705,-2,0,13,218.0,185.0,365.0
2022-09-28 11:43:37,-233,-451,16694,-2,-4,84,230.0,187.0,337.0
2022-09-28 11:43:38,-373,-504,16694,-2,-3,9,241.0,185.0,344.0
2022-09-28 11:43:38,-210,-522,16711,-3,-6,24,233.0,191.0,348.0
2022-09-28 11:43:38,-372,-490,16690,1,-1,5,233.0,186.0,343.0
2022-09-28 11:43:38,-76,-524,16699,-2,-3,9,232.0,190.0,353.0
2022-09-28 11:43:39,-235,-509,16685,-4,-3,18,239.0,187.0,358.0
2022-09-28 11:43:39,-188,-558,16697,-2,1,-16,231.0,191.0,348.0
2022-09-28 11:43:39,-100,-534,16693,0,-1,-34,226.0,184.0,352.0
2022-09-28 11:43:40,-264,-506,16698,-2,-2,0,234.0,187.0,358.0
2022-09-28 11:43:40,-264,-512,16692,0,-2,-1,231.0,184.0,359.0
2022-09-28 11:43:40,-259,-533,16708,-2,-3,1,226.0,184.0,348.0
2022-09-28 11:43:41,-256,-539,16705,-14,-23,1,219.0,196.0,371.0
2022-09-28 11:43:41,-213,-548,16691,0,0,1,221.0,191.0,369.0
2022-09-28 11:43:41,-208,-558,16698,3,-1,1,225.0,187.0,372.0
2022-09-28 11:43:41,-221,-560,16693,2,-4,0,220.0,185.0,356.0
2022-09-28 11:43:42,-225,-553,16699,-2,5,-1,224.0,186.0,357.0
2022-09-28 11:43:42,-218,-567,16688,-1,0,-1,231.0,186.0,362.0
2022-09-28 11:43:42,-222,-564,16719,-1,-1,0,230.0,190.0,351.0
2022-09-28 11:43:43,-222,-552,16692,-3,-3,1,225.0,190.0,356.0
2022-09-28 11:43:43,-229,-551,16705,-1,-3,0,228.0,176.0,357.0
2022-09-28 11:43:43,-225,-556,16695,1,0,-1,233.0,176.0,350.0
2022-09-28 11:43:43,-237,-552,16705,-3,-4,1,231.0,183.375,352.625
